fold_id,cv_tag,html_id,sent_id,text,tag
0,cv032,23718,5,now we can add two other hong kong filmmakers to the mix with star jet li and director and fight choreographer corey yuen kwai .,neg
0,cv032,23718,6,"unfortunately "" romeo must die "" bears all the trademarks of a typical hollywood action film and none of hong kong's rhythms .",neg
0,cv032,23718,7,the film opens in a nightclub as an asian couple is necking .,neg
0,cv032,23718,8,enter a group of chinese gangsters led by kai sing ( russell wong ) .,neg
0,cv032,23718,9,"kai confronts po sing ( jon kit lee ) , the son of kai's boss and leader of the local chinese family .",neg
0,cv032,23718,10,"a battle breaks out between the bodyguards of the club and kai , who handily kicks and punches his opponents down .",neg
0,cv032,23718,11,"it's not until club owner silk ( rapper dmx ) , bears down on kai and his henchmen that the fight ends .",neg
0,cv032,23718,12,the following morning po sing is found dead .,neg
0,cv032,23718,13,"suspicions escalate , as issac o'day ( delroy lindo ) is told of the murder .",neg
0,cv032,23718,14,his concern that the war between his and the chinese family may explode and ruin his plans to move out of the business of corruption and into a legitimate venture .,neg
0,cv032,23718,15,"issac implores his chief of security , mac ( issiah washington ) to watch after his son and daughter .",neg
0,cv032,23718,16,"the scene shifts to a prison in china , where han sing ( jet li ) learns of his brothers murder .",neg
0,cv032,23718,17,he fights with the guards and is dragged off to be disciplined .,neg
0,cv032,23718,18,"hung upside down by one foot , han recovers and battle his way out of custody in a blistering display of fight choreography and stunt work .",neg
0,cv032,23718,19,escaping to the u . s . han sets out to find the person responsible for his brother's death .,neg
0,cv032,23718,20,""" romeo must die "" is in many ways a fun film .",neg
0,cv032,23718,21,it is both absurd and assured .,neg
0,cv032,23718,22,"the basic plot of a gangster wanting to become legitimate echoes "" the godfather "" .",neg
0,cv032,23718,23,"the relationship between jet li's han and aaliyah's trish o'day reminds us of abel ferrera's "" china girl "" , except that romeo must die's couple never once exchange more than a loving glance towards one another .",neg
0,cv032,23718,24,their romance is much more puritanical than any other romance in film history .,neg
0,cv032,23718,25,the performances are adequate if not fully acceptable .,neg
0,cv032,23718,26,"li , of course has the showiest part , having to express both an innocents and steadfast determination .",neg
0,cv032,23718,27,"allayah , in her feature film debut manages to carry what little is asked of her with a certain style and grace .",neg
0,cv032,23718,28,it's obvious that the camera loves her and she is very photogenic .,neg
0,cv032,23718,29,"but , still the part is under written in such a way that even a poor performance would not have affected it .",neg
0,cv032,23718,30,delro lindo as issac o'day carries himself well in the film .,neg
0,cv032,23718,31,"an unsung and under appreciated actor , mr . lindo turns out the films best performance .",neg
0,cv032,23718,32,"the other performers are all adequate in what the script asks of them except for d . b . woodside as issac's son , colin .",neg
0,cv032,23718,33,"the performance is undirected , with the character changing his tone and demeanor in accordance with whatever location he is in .",neg
0,cv032,23718,34,an unfocused performance that should have been reigned in and / or better written .,neg
0,cv032,23718,35,first time director andrzej bartkowiak does a workmanlike job in handling the film .,neg
0,cv032,23718,36,"having a career as one of the industry's best cinematographers , bartkiwiak knows how to set up his shots , and "" romeo must die "" does look good .",neg
0,cv032,23718,37,"but the pacing of the film is lethargic , only coming to a semblance of life during the fight scenes .",neg
0,cv032,23718,38,the script by eric bernt and john jarrell is not focused in such a way that we can care about the characters or the situations they are in .,neg
0,cv032,23718,39,the big gambit of buying up waterfront property to facilitate the building of a sports center for a nfl team is needlessly confusing .,neg
0,cv032,23718,40,"and of course the common practice of one character being the comic relief of the film becomes painfully obvious here as anthony anderson as allayah's bodyguard , maurice has no comic timing whatsoever .",neg
0,cv032,23718,41,the best things about the film are its fight scenes .,neg
0,cv032,23718,42,jet li is a master of these intricate physical battles .,neg
0,cv032,23718,43,"one needs only to see his film "" fist of legend "" to understand that the man is without peer in the realm of martial art combat .",neg
0,cv032,23718,44,"here , jet is given the opportunity to show off in a way that "" lethal weapon 4 "" ( jet's u . s . debut ) didn't allow .",neg
0,cv032,23718,45,"unfortunately , a lot of jet's fights are aided with computer effects that detract from his ability and precision .",neg
0,cv032,23718,46,"also "" romeo must die "" must be noted as having the most singularly useless effect ever committed to film , and that is an x-ray effect that appears three times during the course of the film , showing the effect of bone crushing blows on an opponent .",neg
0,cv032,23718,47,"obviously a homage to the famed x-ray scene from sonny chiba's "" streetfighter "" , the scenes here are just pointless and interfere with the pacing of the film .",neg
0,cv032,23718,48,it's as if the film has stopped and a video game has been inserted .,neg
0,cv032,23718,49,one problem though about the fight scenes .,neg
0,cv032,23718,50,those that are familiar with hong kong action know that even though the films are fantasies and are as removed from reality as any anime or cartoon .,neg
0,cv032,23718,51,they do have an internal rhythm to them .,neg
0,cv032,23718,52,"a heartbeat , so to speak in their choreography .",neg
0,cv032,23718,53,the fight scenes in a hong kong film breath with an emotional resonance .,neg
0,cv032,23718,54,"this is created by the performance , the direction and the editing .",neg
0,cv032,23718,55,"here in "" romeo must die "" , there is no staccato .",neg
0,cv032,23718,56,"every fight scene , even though technically adroit and amazing becomes boring as the editing both cuts away from battle at hand and simple follows a set pattern .",neg
0,cv032,23718,57,the rhythm is monotonous .,neg
0,cv032,23718,58,"a hong kong film has a tempo that changes , heightening its emotional impact .",neg
0,cv032,23718,59,"'rmd' is limited to a standard 4/4 tempo , not allowing for any emotional content whatsoever .",neg
0,cv032,23718,60,a fine example of this difference can be found by examining a couple of jackie chan's films . .,neg
0,cv032,23718,61,"watch the restaurant fight from the film "" rush hour "" and notice that the context of the fight , while technically amazing is rather flat ( the framing and cut always do not help ) .",neg
0,cv032,23718,62,"now look at the warehouse fight from "" rumble in the bronx "" .",neg
0,cv032,23718,63,"there you have a heartbeat , and emotional draw that doesn't let the audience catch its breath .",neg
0,cv032,23718,64,"the stops and pauses for dramatic effect work perfectly , causing the viewer to be both astounded and flabbergasted .",neg
0,cv032,23718,65,"here in 'romeo must die' , the fight scenes have no more emotional content or character than any john wayne barroom brawl .",neg
0,cv032,23718,66,jet li is a grand and personable screen presence .,neg
0,cv032,23718,67,it's a shame that his full talents were not used to full effect here .,neg
0,cv032,23718,68,one day filmmakers here in the u . s . will stop making films by the numbers and start to embrace the style and emotion that has made hong kong action pictures such a commodity .,neg
0,cv032,23718,69,"until then , we'll be left with emotionally hollow product like "" the replacement killer "" and , currently "" romeo must die "" .",neg
0,cv033,25680,0,i wish i could have been in the pitch meeting for this ridiculous notion of a sports film .,neg
0,cv033,25680,1,"i bet it was some hotshot warner brothers agent with an dark armani suit and manicured fingernails saying , "" it would be a very light comedic version of any given sunday , and we could throw in the hoosiers angle with the casting of gene hackman as the tough but determined coach .",neg
0,cv033,25680,2,throw in that hunk of a guy keanu reeves and a cast of wacky characters and poof !,neg
0,cv033,25680,3,"we'll have a hit on our hands ! """,neg
0,cv033,25680,4,"the replacements is a hokey mistake of a football film , a mishmash collage of one-dimensional characters , rampant stereotypes of cultures and races , cliched emotional statements of purpose , and keanu reeves wishing for the matrix sequel to start principal photography .",neg
0,cv033,25680,5,the story is loosely based around the pro football players' strike in 1987 and a rag-tag team of replacement football players taking up the reins of professional play for a variety of teams with names like the washington sentinels .,neg
0,cv033,25680,6,"keanu reeves stars as shane falco , a has-been football college player looking for redemption .",neg
0,cv033,25680,7,gene hackman dons a fedora like tom landry and speaks with gusto like a certain coach in hoosiers .,neg
0,cv033,25680,8,"rounding out the cast includes swingers' jon favreau , 7-up pitchman orlando jones , gruff owner jack warden , and cast of wacky and unknown actors who do amazing jobs of portraying perfectly stereotyped characters : the drunken welshman , the overweight sumo wrestler , the black convict , the violent cop , and the dumb , dumb cheerleaders .",neg
0,cv033,25680,9,"this bunch of nobodies try to make something of themselves by taking the team to the season playoffs with unbelievable football plays , gene hackman yelling and asking himself where the hell dennis hopper is , keanu reeves looking for his body double making him look good on the football field , and cheerleaders hired from the local strip club making the girls from coyote ugly look like waitresses from denny's .",neg
0,cv033,25680,10,the usual things happen like clockwork .,neg
0,cv033,25680,11,"the hero rises from the ashes of failure , the team comes together in unity , the hero falls in love with a conventional love interest , the football games are won with enough schlock value to make the most ignorant of audiences cheer and clap , and the cheerleaders make you want to go home and watch late night movies on cinemax .",neg
0,cv033,25680,12,it's also a shame when decent directors with good movies under their belts go to seed and become television and sequel hacks .,neg
0,cv033,25680,13,"howard deutch , who was behind the camera for two of the best films of '80s - pretty in pink and some kind of wonderful , has since been doing grumpier old men and caroline in the city episodes .",neg
0,cv033,25680,14,"obviously the problem is that without a good script , any director will fail in the end .",neg
0,cv033,25680,15,"sports films are strong vehicles for cinematic glory , gritty tales involving the honor of men and the valiant efforts taken for the ultimate goal of victory in the face of insurmountable odds , the rise and fall of gallant heroes , and stories of dramatic gusto painted with blood and sweat on the battlefield of life .",neg
0,cv033,25680,16,the replacements offers none of this .,neg
0,cv034,29446,0,"if you're into watching near on two hours of bored , foul-mouthed florida teens having sex , doing drugs , having sex , listening to eminem , having sex , playing video games , having sex , and killing one of their peers , then "" bully "" 's for you .",neg
0,cv034,29446,1,"based on jim schutze's novelization of a true-life event , "" bully "" charts the story of a handful of disenchanted teenagers who , in 1993 , murdered their high school bully in cold , calculated blood .",neg
0,cv034,29446,2,the film could have provided fascinating insights into what turned these aimless kids into premeditated killers .,neg
0,cv034,29446,3,"in the hands of controversial director larry clark ( "" kids "" ) , however , it has less to say about its subject matter and more to say about the filmmaker's pornographic proclivities .",neg
0,cv034,29446,4,"in terms of the incident and what provoked it , "" bully "" stirs up nothing new .",neg
0,cv034,29446,5,"the high schoolers are presented as a uniformly screwed up lot--bored with life , not much ambition , promiscuous , profane .",neg
0,cv034,29446,6,"the bully in question , bobby kent ( nick stahl ) , is certainly an unpleasant piece of work but he doesn't exactly tower over his colleagues in the pathological department .",neg
0,cv034,29446,7,"he hounds and harries and humiliates his "" best friend "" marty ( played by brad renfro ) and marty's girlfriend lisa ( rachel miner ) doesn't care for it at all and comes up with the idea of killing bobby .",neg
0,cv034,29446,8,simply remove him from the equation .,neg
0,cv034,29446,9,"marty and lisa and a handful of their promiscuous , profane , and stoner friends , plus a recruited hit man ( ? ) , lure bobby to a swamp one night , stab him , beat him over the head with a baseball bat , and dump him into the canal where the sand crabs and the gators , presumably , finish him off .",neg
0,cv034,29446,10,there's no remorse--the next day they're talking about it as openly as a homework assignment .,neg
0,cv034,29446,11,"they did it because they wanted to , and because they could .",neg
0,cv034,29446,12,"what's most troubling about the film , however , isn't the unsettling subject matter and the matter-of-fact way these young people go about eliminating one of their own but the way in which clark is constantly distracted by his own material .",neg
0,cv034,29446,13,"not only is the nudity plentiful and graphic in "" bully "" but there's also an uneasy , exploitative feel to it .",neg
0,cv034,29446,14,"gratuitous crotch shots abound ( one of which makes the zipper cut-away in "" there's something about mary "" look like the height of subtlety ! ) .",neg
0,cv034,29446,15,"clark is so pre-occupied with his female ( predominantly ) leads that you forget , at times , what this movie is supposed to be about .",neg
0,cv034,29446,16,"the stripping bare , literally and figuratively , of these actors ( who are , after all , playing underage teenagers ) becomes harder to watch over time , as you begin to feel for them and question the motives of the man behind the camera .",neg
0,cv034,29446,17,"the conclusion of "" bully "" offers up literal snapshots of information about the sentences imposed on each of the protagonists for their involvement in the crime .",neg
0,cv034,29446,18,"it's a short sequence of stills--heather : 7 years ; ali : 40 years ; lisa : life imprisonment , for example--but it's infinitely more telling than the 110 minutes of rampant unpleasantness that precedes it .",neg
0,cv034,29446,19,""" bully "" aims for truth , exploits it shamelessly , then bludgeons it to death .",neg
0,cv035,3343,0,"sean connery stars as a harvard law professor who heads back into the courtroom , by way of the everglades , to defend a young , educated black man ( blair underwood ) .",neg
0,cv035,3343,1,"the guy is on death row for the murder of a white girl , and says that his confession was coerced from the region's tough , black cop ( lawrence fishburne ) .",neg
0,cv035,3343,2,"watching connery and fishburne bump heads for two hours is amusing enough , but the plot's a joke .",neg
0,cv035,3343,3,there's no logic at work here .,neg
0,cv035,3343,4,tone is also an issue--there is none .,neg
0,cv035,3343,5,director arne glimcher never establishes exactly what his film is trying to say .,neg
0,cv035,3343,6,is it a statement on human rights ?,neg
0,cv035,3343,7,is it a knock-off of silence of the lambs ?,neg
0,cv035,3343,8,glimcher never tells .,neg
0,cv035,3343,9,"instead , he forces his characters to jump through hoop after hoop , over drawbridge after drawbridge , hoping that the audience won't notice what's missing .",neg
0,cv035,3343,10,just awful .,neg
0,cv035,3343,11,the madness of king george 107 min .,neg
0,cv035,3343,12,/ not rated ==========================,neg
0,cv035,3343,13,still wondering who nigel hawthorne is ?,neg
0,cv035,3343,14,"then check out his oscar- nominated work in the madness of king george , still playing in both raleigh and chapel hill .",neg
0,cv035,3343,15,"stage director nicholas hytner , in a remarkable screen debut , has adapted alan bennett's 1991 tragic comedy to fine effect .",neg
0,cv035,3343,16,"sumptuous-looking and only mildly stuffy , the film charts the madness that plagued king george iii ( hawthorne ) almost 30 years into his reign .",neg
0,cv035,3343,17,a man of no importance 98 min .,neg
0,cv035,3343,18,"/ rated "" r "" ======================",neg
0,cv035,3343,19,"in suri krishnamma's a man of no importance , albert finney disappears so deeply into the role of a lovable dublin bus conductor that it's a shame when the film gets so serious around him .",neg
0,cv035,3343,20,his character is a conductor with a passion for oscar wilde .,neg
0,cv035,3343,21,"he reads to his riders , and once a year , with their help , he tries to stage one of the author's plays .",neg
0,cv035,3343,22,"this year it's "" salome . """,neg
0,cv035,3343,23,"for about an hour , there's a sweet magic behind finney and his troupe of working-class stiffs .",neg
0,cv035,3343,24,"conflict arises , but it's small stuff--an administrator from the bus company here , an outraged catholic pork butcher ( michael gambon ) there .",neg
0,cv035,3343,25,"but with finney at the wheel , so to speak , the film rolls smoothly over these plot points--just like the gorgeous leland double-decker bus in the story .",neg
0,cv035,3343,26,"where things get serious is toward the end of the film , when the plot takes a turn that the bus never would , and the story heads down a very dark alley that marks the end of an enjoyable ride .",neg
0,cv035,3343,27,"the twist makes sense--and helps paint a complete picture of finney's character--but the trip to get there betrays the light , airy atmosphere of what had come before .",neg
0,cv035,3343,28,"it's not a fatal misstep , mind you , and it doesn't send the story soaring into the realms of incredulity .",neg
0,cv035,3343,29,it's just a turn off .,neg
0,cv035,3343,30,dr . strangelove 93 min .,neg
0,cv035,3343,31,/ not rated ===============,neg
0,cv035,3343,32,mein fuhrer !,neg
0,cv035,3343,33,"the most fun that * i * had last month was in durham , at the carolina , at a mid-week screening of stanley kubrick's pitch-black comedy dr .",neg
0,cv035,3343,34,strangelove ( or how i learned to stop worrying and love the bomb ) .,neg
0,cv035,3343,35,"the 1964 film stars peter sellers ( in three roles ) , george c . scott , sterling hayden , and slim pickens .",neg
0,cv035,3343,36,"their antics brought the house down , which , to my surprise , was packed by an audience younger than the film .",neg
0,cv036,18385,0,"among multitude of erotic thrillers , that had been released in the early 1990s , woman of desire is interesting only because it was directed by robert ginty , star of the b-grade action films of the previous decade .",neg
0,cv036,18385,1,those who tend not to be nostalgic about 1980s can find very good reason in the type of movies that made ginty the star .,neg
0,cv036,18385,2,"as director , ginty did very little to improve that impression .",neg
0,cv036,18385,3,"the protagonist of the movie is jack ( played by jeff fahey ) , yacht skipper that falls madly in love with christina ford ( played by bo derek ) .",neg
0,cv036,18385,4,"however , she has relationship with rich and powerful jonathan ashby ( steven bauer ) .",neg
0,cv036,18385,5,"one stormy night , the tragedy occurs and jack is accused of rape and murder .",neg
0,cv036,18385,6,"however , his good friend walter j . hill ( robert mitchum ) happens to be very good lawyer , so jack might even prove his innocence in the end .",neg
0,cv036,18385,7,"belonging more to the genre of courtroom drama than erotic thriller , woman of desire distinguishes itself from similar films by having almost all characters behaving like total idiots .",neg
0,cv036,18385,8,"unfortunately , this film isn't comedy and any laugh is unintentional .",neg
0,cv036,18385,9,the characters are totally antipathetic and irritating and soon we stop caring what would happen to them .,neg
0,cv036,18385,10,the actors that play them don't help either .,neg
0,cv036,18385,11,"that is especially the case with jeff fahey , whose jack is so stupid that even the character played by fahey in lawnmower man looks like a genius in comparison .",neg
0,cv036,18385,12,"his partner bo derek , on the other hand , shows that she didn't age enough to cease being the sex goddess , but that is small compensation for her apparent lack of acting talents .",neg
0,cv036,18385,13,"ginty , on the other hand , tries to bring some life in the movie by using many flashbacks and strange angles of shooting , but in the end it gets only irritating to the already bored and dissatisfied viewer .",neg
0,cv037,19798,0,""" lake placid "" marks yet another entry in the series of "" predator pics "" that were a screen staple in the late 1970s ( post- "" jaws "" ) and were revived recently by the godawful "" anaconda . """,neg
0,cv037,19798,1,""" placid "" claims to be a "" horror/comedy "" -it's directed by the same guy who did "" house "" -but its attempts at humor are actually less funny than deadpan seriousness of "" anaconda . """,neg
0,cv037,19798,2,paleontologist kelly scott ( bridget fonda ) is sent up to maine to examine a tooth removed from a body that had been bitten in half on the lake .,neg
0,cv037,19798,3,"discovering that the tooth belongs to a crocodile ( which shouldn't even be in this hemisphere ) , kelly goes croc-hunting with game warden jack wells ( bill pullman ) and sheriff hank keough ( brendan gleeson ) .",neg
0,cv037,19798,4,"they're joined by an unwelcome guest , hector cyr ( oliver platt ) , a scholar who worships crocs and searches all over the world for them .",neg
0,cv037,19798,5,"along the way , the merry band meets mrs . delores bickerman ( betty white ) , a weird old lady who lives out on the lake .",neg
0,cv037,19798,6,"you know what to expect from this movie : lots of shots where the camera is the eyes of the predator ( croc cam ) swimming toward someone's dangling legs while "" jaws "" -like music plays , one character ( hector ) who's obsessed with the croc and stupidly endangers the rest , another character who insists that the predator can't possibly exist .",neg
0,cv037,19798,7,"unlike its slippery cousin "" anaconda , "" "" lake placid "" wants to present its formulaic plot tongue-in-cheek , which is self-defeating .",neg
0,cv037,19798,8,the result is neither scary nor funny ; it's just tedious .,neg
0,cv037,19798,9,"while director steve miner has several horror films on his resume ( including two installments of "" friday the 13th "" and "" halloween h20 "" ) , screenwriter david kelley ( best known as the creator of tv series like "" ally mcbeal "" and "" chicago hope "" ) doesn't seem to have the stomach for a chomp 'em up flick .",neg
0,cv037,19798,10,"the body count is surprisingly low and doesn't include any of the major characters , and most annoyingly kelly and hector insist that they capture the crocodile alive rather than killing it .",neg
0,cv037,19798,11,"( "" lake placid "" manages to have it both ways-i'll let you discover how for yourself ) .",neg
0,cv037,19798,12,"the croc itself is mostly computer-generated , of course .",neg
0,cv037,19798,13,"like the snake in "" anaconda , "" the thirty-foot monster crocodile doesn't seem real ; it moves too quickly and in ways that seem unnatural .",neg
0,cv037,19798,14,""" lake placid "" also offers little explanation for why a giant crocodile is in maine .",neg
0,cv037,19798,15,"there is a lot of semi-mystical mumbo jumbo about how "" we really don't know much about crocodiles . """,neg
0,cv037,19798,16,they would have been better off going with something like the urban myth about alligators in the sewers .,neg
0,cv037,19798,17,a movie like this doesn't have to offer much of an explanation ( radioactive mutant ?,neg
0,cv037,19798,18,"creature from outer space ? ) , but it does have to give the audience something to hang their disbelief on .",neg
0,cv037,19798,19,pullman and fonda seem to be plodding through the movie on auto-pilot .,neg
0,cv037,19798,20,"most of the time , they're probably thinking about killing their agents or wondering if making this movie marks the end of their careers .",neg
0,cv037,19798,21,"platt and white , on the other hand , seem to be giving their best efforts , and they manage to squeeze a few chuckles out of this sorry script .",neg
0,cv038,9781,0,"capsule : where are you tonight , leni rienfenstal ?",neg
0,cv038,9781,1,"starship troopers is an expensive , hateful and unenjoyable piece of violent pornography -- and bad pornography , at that .",neg
0,cv038,9781,2,"it is not good cinema , not good storytelling , and not even stupid fun : it's so cynically , calculatedly bone-headed that even the least demanding members of the audience i was with were alternately bored and revulsed .",neg
0,cv038,9781,3,it's one of the worst movies i've seen in a long time .,neg
0,cv038,9781,4,why am i calling this movie pornography ?,neg
0,cv038,9781,5,"pornography , in the abstract , is anything which is calculated to appeal to the baser instincts .",neg
0,cv038,9781,6,"i remember reading a review of full metal jacket which described the climact moment at the end of the movie , where private joker has to shoot the downed vc sniper , as "" a near-pornographic eternity "" .",neg
0,cv038,9781,7,"i didn't agree with that assessment , but i could see what was being implied : the reviewer felt as if the audience was being incited to stand up and pump their fists and shout "" do 'er , man , do 'er ! """,neg
0,cv038,9781,8,that sentiment is echoed ad nauseam throughout starship troopers .,neg
0,cv038,9781,9,it's * literally * like a giant recruitment film that has gone berserk .,neg
0,cv038,9781,10,it tries frantically to enlist our emotions but it winds up only being dull or sickening .,neg
0,cv038,9781,11,"the film takes place in our future , when earth has come under attack by some alien species that doesn't appear to have intelligence .",neg
0,cv038,9781,12,"to counterattack , humankind does the single stupidest thing imaginable : instead of nuke the planet from orbit , which they're clearly capable of , they send down grunts with m-16 rifles .",neg
0,cv038,9781,13,"this isn't heinlein , it's a bad wwii movie , one where all the most obvious points of satire are ever poked and prodded in combat scenes that are noisy , repetitive , and ultimately tiresome .",neg
0,cv038,9781,14,"( one scene has a journalist on a battlefield , filimg soldiers being slaughtered , and ends with groaning predictability : said cameraman gets skewered , too . )",neg
0,cv038,9781,15,the soldiers and their commanders are consistently idiotic .,neg
0,cv038,9781,16,they do not possess a germ of tactical intelligence or even common sense .,neg
0,cv038,9781,17,"they don't even behave like soldiers in a bad * movie * , and therefore we don't care about them .",neg
0,cv038,9781,18,"we hated the tom berenger character in platoon , but he * mattered * , and therefore we were curious to learn about his fate .",neg
0,cv038,9781,19,"here , we don't even hate the bugs -- what's there to hate ?",neg
0,cv038,9781,20,hating them would be like cursing a hurricaine .,neg
0,cv038,9781,21,"if there's anything really hateful there , the movie doesn't know how to give it to us .",neg
0,cv038,9781,22,"the screenwriter ( ed neumeier -- perhaps a better appelation would be "" screen typist "" ) and director ( the increasingly talent-impaired paul verhoeven ) have not found any way to make the characters or the story serve each other .",neg
0,cv038,9781,23,"one of the subplots concerns a woman pilot who's great at getting out of tight situations , and does it again and again and again .",neg
0,cv038,9781,24,once or twice is fine .,neg
0,cv038,9781,25,"by the fifth or sixth time , it's worn out its welcome .",neg
0,cv038,9781,26,"there's never any sense that these people are really thinking their way out of anything , or really being tested to show their mettle .",neg
0,cv038,9781,27,"also , the movie is irritatingly selective with how effective the bugs are to earthling weaponry .",neg
0,cv038,9781,28,"if a bug has one of the humans screaming in its grasp , then five guys can stand around it and blast away on full auto without doing a damned thing .",neg
0,cv038,9781,29,"but if one human gets cornered , he lays waste to whole platoons of bugs with one clip .",neg
0,cv038,9781,30,uh-huh .,neg
0,cv038,9781,31,the very worst feature of the movie is its repulsive quasi-fascist flavor .,neg
0,cv038,9781,32,"i say "" quasi- "" because while the movie uses many of the trappings of fascism ot eroticize its action -- the gear , the uniforms , etc . -- the movie doesn't have the nerve ( or the brains ) to be genuinely fascist , or intelligent about the subject .",neg
0,cv038,9781,33,"the bumpers between scenes , which are apparently intended to parody wartime recruitment propaganda are propaganda -- just so clumsy and oafish that they wind up making the bugs look relatively innocuous in comparison .",neg
0,cv038,9781,34,like the rest of the movie .,neg
0,cv038,9781,35,"there's more , i suppose , but it's not worth it .",neg
0,cv038,9781,36,"the acting is bland , neither arsenic nor gravy ; the music disposable ; the camerawork turgid .",neg
0,cv038,9781,37,the heartbreaking thing is that it makes independence day look like a masterpiece .,neg
0,cv039,5963,0,the classic story & the production which ruined it,neg
0,cv039,5963,1,"marking the centennial anniversary of the 1896 h . g . wells classic , new line cinema , armed with a stellar cast and expert make-up effects man stan winston ( alien , predator , terminator etc ) churns out yet another hollywood film based on the classic novel .",neg
0,cv039,5963,2,"of course , the production is no doubt much more superior compared to the earlier 2 movies , one of which was made back in the 1933 and the other in the 1977 , under the title the island of lost souls ( sounds like a much better title . . ) .",neg
0,cv039,5963,3,"the story begins with edward douglas ( thewlis ) , a un representative sent to oversee a peace treaty somewhere in the south pacific , who is saved from the brink of death by montgomery ( kilmer ) after his plane crashes into the sea .",neg
0,cv039,5963,4,"douglas soon learns that montgomery is working for dr . moreau , who incidently , owns the island and also a reputable geneticist who has been awarded the nobel prize .",neg
0,cv039,5963,5,"his host's reluctance to allow him to freely move around the island becomes clear when he stumbled into moreau's lab , when a monstrous birth was in progress .",neg
0,cv039,5963,6,"even worse , the other workers in the lab are not exactly normal "" people . """,neg
0,cv039,5963,7,"douglas stumbles across yet another shocking discovery when he is led to the beast-people community , which considers dr . moreau their maker .",neg
0,cv039,5963,8,"using shock-therapy and the law , dr . moreau has long been able to keep his beast-people civilised to some extent but there are a few animal-men who are just too savage to be controlled .",neg
0,cv039,5963,9,the island of dr .,neg
0,cv039,5963,10,moreau questions the ability of men playing god .,neg
0,cv039,5963,11,dr . moreau is a man obsessed with creating a race of beings which is free from hate and violence . . . but the savage within every beast is not something one can suppress for long .,neg
0,cv039,5963,12,moreau has no doubt a very interesting premise within its grasp .,neg
0,cv039,5963,13,"even so , the production has failed to make the most out of it .",neg
0,cv039,5963,14,"there are too many characters to put your attention to and the worst thing is , the characters are not "" prioritized "" so when the audience is led to believe that a particular character is important , before they know it , he or she or it perishes . . . . rather",neg
0,cv039,5963,15,ungloriously at times too .,neg
0,cv039,5963,16,"perhaps there is some redemption in the development of the beast people , especially aissa ( balk ) , the most human of moreau's creations .",neg
0,cv039,5963,17,"the two very important characters , montgomery and dr . moreau himself receive no development at all and it is in this area that the script fails miserably .",neg
0,cv039,5963,18,more screen time could have been used for character interaction and development .,neg
0,cv039,5963,19,"i really would have liked it better if , say , they delved more into dr . moreau's obsession , montgomery's purpose in the story and justification to as why the beast-people had to rebel .",neg
0,cv039,5963,20,"maybe the nature of the screenplay , which incidently , does not incorporate much action sequences in the film , forced the filmmakers to "" cut a long story short "" and make it more of an action film than anything else ( it's still summer , and movies have to be "" marketable "" ) .",neg
0,cv039,5963,21,"the special effects too , are really nothing for anyone to shout about .",neg
0,cv039,5963,22,"at most , i would say the beast-men looked just a bit more realistic than those apes in planet of the apes .",neg
0,cv039,5963,23,this h . g . wells classic really has potential to be a good film .,neg
0,cv039,5963,24,"unfortunately , after 2 adaptations , they still could not decide on how and what to focus their attention on to really bring out that important message which makes up the entire essence of the story .",neg
0,cv039,5963,25,"as a third outing , the island of dr . moreau",neg
0,cv039,5963,26,accomplishes little and is nothing more than an inferior version of `the planet of the apes' .,neg
0,cv039,5963,27,the flying inkpot rating system : * wait for the tv2 broadcast .,neg
0,cv039,5963,28,"* * a little creaky , but still better than staying at home with gotcha !",neg
0,cv039,5963,29,"* * * pretty good , bring a friend .",neg
0,cv039,5963,30,"* * * * amazing , potent stuff .",neg
0,cv039,5963,31,* * * * * perfection .,neg
0,cv039,5963,32,see it twice .,neg
0,cv040,8829,0,lengthy and lousy are two words to describe the boring drama the english patient .,neg
0,cv040,8829,1,"great acting , music and cinematography were nice , but too many dull sub-plots and characters made the film hard to follow .",neg
0,cv040,8829,2,"ralph fiennes ( strange days , schindler's list ) gives a gripping performance as count laszlo almasy , a victim of amnesia and horrible burns after world war ii in italy .",neg
0,cv040,8829,3,"the story revolves around his past , in flashback form , making it even more confusing .",neg
0,cv040,8829,4,"anyway , he is taken in by hana ( juliette binoche , the horseman on the roof ) , a boring war-torn nurse .",neg
0,cv040,8829,5,"she was never really made into anything , until she met an indian towards the end , developing yet another sub-plot .",neg
0,cv040,8829,6,"count almasy begins to remember what happened to him as it is explained by a stranger ( willem dafoe , basquiat ) .",neg
0,cv040,8829,7,"his love ( kirstin scott thomas , mission impossible ) was severely injured in a plane crash , and eventually died in a cave .",neg
0,cv040,8829,8,he returned to find her dead and was heart-broken .,neg
0,cv040,8829,9,"so he flew her dead body somewhere , but was shot down from the ground .",neg
0,cv040,8829,10,"don't get the wrong idea , it may sound good and the trailer may be tempting , but good is the last thing this film is .",neg
0,cv040,8829,11,"maybe if it were an hour less , it may have been tolerable , but 2 hours and 40 minutes of talking is too much to handle .",neg
0,cv040,8829,12,the only redeeming qualities about this film are the fine acting of fiennes and dafoe and the beautiful desert cinematography .,neg
0,cv040,8829,13,"other than these , the english patient is full of worthless scenes of boredom and wastes entirely too much film .",neg
0,cv040,8829,14,",",neg
0,cv041,22364,0,"out of sight director steven sorderbergh baffles the hell out of us all in the limey , a cold , uninvolving , confusing new thriller .",neg
